"0000000000308","BCINNAMON POWDER OG KORINTJE","","","8.25","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","254","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","14780"
"0000000000310","BGRANOLA CRAPOLA","","","6.45","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","3","0","0","1","1","0","0","0000-00-00 00:00:00","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","15519"
"0000000000315","BTARRAGON ","","","39.79","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","253","0","0","1","1","0","0","0000-00-00 00:00:00","0","0","1","0","1","0","0","0","0","0","1","6","0","0","0","0","0","0","16223"
"0000000000318","BTEA MRS KELLY ORGANICO MELOGR","","","38.25","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","255","0","0","1","1","0","499","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","27"
"0000000000320","BTEA MRS KELLYS GINGER PEACH","","","26.99","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","255","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","29"
"0000000000322","BPICKLING SPICE NON-ORGANIC","","","14.85","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","253","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","14874"
"0000000000333","BSPIRULINA POWDER ORG","","","34.59","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","256","0","0","0","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","33"
"0000000000336","BCHUNKS OF ENERGY RAW CACAO GO","","","7.99","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","12","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","35"
"0000000000338","BPEANUT BUTTER ORG","","","3.75","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","499","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","37"
"0000000000340","BLENTILS FRENCH ORG","","","3.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","2","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","39"
"0000000000342","BALMOND BUTTER ","","","8.69","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","499","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","41"
"0000000000344","BGRANOLA HONEY GONE NUTS","","","3.99","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","3","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","43"
"0000000000346","BALMONDS CALIF RSTD-SLTD NON-O","","","7.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","45"
"0000000000349","BRICE JASMINE BROWN ORG","","","2.49","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","11","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","47"
"0000000000352","BCHILI MIX VEGETARIAN CAMPING ","","","4.75","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","7","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","49"
"0000000000354","BGARLIC POWDER ORG","","","20.79","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","254","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","51"
"0000000000356","BTACO MIX","","","5.45","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","7","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","53"
"0000000000359","BAPPLES DRIED ORGANI","","","7.95","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","2","1","0","0","0","0","0","56"
"0000000000361","BAPRICOTS TURKISH ORG","","","6.85","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","2","1","0","0","0","0","0","58"
"0000000000363","BCRANBERRIES DRIED ORGANIC FJS","","","10.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","mixmatchcode","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","60"
"0000000000366","BDATES ORGANIC MEDJOOL","","","7.25","0","0","0","5.79","0","5.79","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","62"
"0000000000368","BFIGS BLACK ORG","","","4.95","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","64"
"0000000000371","BPAPAYA SPEARS","","","20.69","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","66"
"0000000000373","BMANGO DRIED ORGANIC","","","9.45","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","2","1","0","0","0","0","0","68"
"0000000000376","BPRUNES ORGANIC","","","5.25","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","70"
"0000000000379","BALFALFA SEEDS ORG","","","10.25","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","257","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","72"
"0000000000381","BPOPPY SEEDS ORG","","","9.99","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","74"
"0000000000385","BWHEAT GERM","","","2.59","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","6","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","76"
"0000000000387","BKELP GRANULES OG","","","14.49","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","256","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","78"
"0000000000389","BGRANOLA VANILLA MACAROON","","","3.95","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","3","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","80"
"0000000000391","BPOLENTA ORGANIC","","","1.45","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","6","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","82"
"0000000000393","BPASTA ELBOWS WW ORGANIC","","","2.35","0","0","0","1.99","0","1.99","0","0000-00-00 00:00:00","0000-00-00 00:00:00","10","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","2","1","0","0","0","0","0","1","6","1","0","0","0","0","0","84"
"0000000000395","BSPAGHETTI","","","1.75","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","10","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","86"
"0000000000397","BHEMPSEEDS SHELLED","","","15.49","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","88"
"0000000000401","BPECANS ORGANIC","","","13.29","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","91"
"0000000000403","BFLOUR QUINOA ORG","","","4.59","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","5","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","93"
"0000000000405","BSPAGHETTI WW SPINACH ORG","","","2.65","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","10","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","95"
"0000000000407","BFLOUR RICE BROWN ORG","","","2.25","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","5","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","97"
"0000000000409","BCORN MEAL ORGANIC","","","0.99","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","5","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","99"
"0000000000411","BFLOUR GOLD N WHITE ORG","","","1.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","5","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","101"
"0000000000413","BOIL OLIVE ORG SPECTRUM BRAND","","","9.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","15","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","103"
"0000000000415","BALMONDS CALIF RSTD/NO-SALT NO","","","7.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","105"
"0000000000417","BFLOUR SEMOLINA ORG","","","1.75","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","5","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","107"
"0000000000419","BFLOUR TAPIOCA","","","2.75","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","5","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","109"
"0000000000421","BBEANS LIMA ORG","","","1.85","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","2","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","111"
"0000000000423","BFLOUR RICE SWEET WHITE","","","2.59","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","5","0","0","1","1","0","499","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","113"
"0000000000425","BFLOUR WW PASTRY ORG","","","1.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","5","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","1","0","0","0","115"
"0000000000427","BCHOCOLATE CHIPS SEMI SWEET","","","3.75","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","1","0","1","1","1","0","mixmatchcode","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","117"
"0000000000430","BMAPLE SYRUP NON-OG LOCAL","","","6.35","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","1","0","0","1","1","0","499","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","119"
"0000000000432","BPRETZELS PEANUT BUTTER","","","7.35","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","16","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","121"
"0000000000434","BSUGAR BROWN","","","1.45","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","1","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","123"
"0000000000437","BSUGAR WHITE","","","1.39","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","1","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","124"
"0000000000439","BBARLEY FLAKES","","","1.55","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","3","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","126"
"0000000000441","BTAMARI ORGANIC","","","4.35","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","1","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","128"
"0000000000443","BOATMEAL THICK ORG","","","0.99","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","6","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","130"
"0000000000445","BSESAME STICKS PLAIN","","","2.89","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","12","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","132"
"0000000000447","BBARLEY HULLED ORGAN","","","1.35","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","6","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","134"
"0000000000450","BRAISINS MILK CHOCOLATE ORG","","","11.55","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","16","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","137"
"0000000000452","BFLAXSEED MEAL GOLDEN","","","3.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","0","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","139"
"0000000000454","BOATS STEELCUT ORG","","","1.25","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","6","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","141"
"0000000000456","BRYE BERRIES ORGANIC","","","0.89","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","6","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","143"
"0000000000458","BWHEAT BERRIES ORG","","","0.99","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","6","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","145"
"0000000000460","BRICE BASMATI BROWN ORG","","","1.69","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","11","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","147"
"0000000000462","BRICE SWEET BROWN ORG","","","1.95","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","11","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","149"
"0000000000464","BRICE SHORT BROWN ORG","","","1.95","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","11","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","151"
"0000000000466","BRICE LONG WHITE ORG","","","2.29","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","11","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","153"
"0000000000468","BGRANOLA RASPBERRY AND CREAM","","","3.99","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","3","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","155"
"0000000000470","BTRAIL MIX GO TAKE A HIKE ORG","","","9.39","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","12","0","0","1","1","0","499","0000-00-00 00:00:00","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","157"
"0000000000472","BTSP ORGANIC","","","6.69","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","1","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","159"
"0000000000474","BORZO VEGGIE ORGANIC","","","3.35","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","10","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","161"
"0000000000476","BMALTBALLS","","","8.85","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","16","0","1","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","163"
"0000000000478","BPEANUTS BLANCHED R/S NON-O","","","2.29","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","165"
"0000000000480","BRAISINS YOGURT","","","6.65","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","16","0","1","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","167"
"0000000000482","BCINNAMON POWDER OG CEYLON","","","28.85","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","254","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","169"
"0000000000484","BALMONDS RAW ITALIAN ORG","","","11.25","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","171"
"0000000000486","BPEANUTS SPANISH R/S NON-O","","","2.45","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","173"
"0000000000489","BBRAZIL NUTS ORG","","","11.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","176"
"0000000000491","BCASHEW WHOLE RAW ORG","","","13.55","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","6","1","0","0","0","0","0","178"
"0000000000493","BFILBERTS RAW OG aka hazelnuts","","","11.15","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","8","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","180"
"0000000000496","BBANANAS DRIED RED ORG","","","5.19","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","4","0","0","1","1","0","499","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","182"
"0000000000500","BTRAIL MIX RSTD-SLTD NON-O","","","5.59","0","0","0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","12","0","0","1","1","0","0","0000-00-00 00:00:00","1","0.01","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","185"
